elapsed_time,highest_quality,iteration
5452,4309,3283
5454,4309,3284
5455,4309,3285
5458,4309,3286
5459,4309,3287
5461,4309,3288
5462,4309,3289
5464,4309,3290
5465,4309,3291
5468,4309,3292
5471,4309,3293
5473,4309,3294
5474,4309,3295
5474,4309,3296
5475,4309,3297
5478,4309,3298
5480,4309,3299
5482,4309,3300
5484,4309,3301
5486,4309,3302
5487,4309,3303
5490,4309,3304
5492,4309,3305
5492,4309,3306
5493,4309,3307
5494,4309,3308
5495,4309,3309
5497,4309,3310
5499,4309,3311
5499,4309,3312
5501,4309,3313
5503,4309,3314
5503,4309,3315
5506,4309,3316
5507,4309,3317
5507,4309,3318
5508,4309,3319
5509,4309,3320
5510,4309,3321
5512,4309,3322
5514,4309,3323
5515,4309,3324
5517,4309,3325
5519,4309,3326
5520,4309,3327
5521,4309,3328
5522,4309,3329
5524,4309,3330
5525,4309,3331
5526,4309,3332
5527,4309,3333
5528,4309,3334
5530,4309,3335
5531,4309,3336
5531,4309,3337
5533,4309,3338
5534,4309,3339
5537,4309,3340
5538,4309,3341
5541,4309,3342
5542,4309,3343
5545,4309,3344
5547,4309,3345
5549,4309,3346
5550,4309,3347
5552,4309,3348
5554,4309,3349
5555,4309,3350
5558,4309,3351
5559,4309,3352
5560,4309,3353
5560,4309,3354
5562,4309,3355
5564,4309,3356
5567,4309,3357
5570,4309,3358
5571,4309,3359
5573,4309,3360
5574,4309,3361
5577,4309,3362
5577,4309,3363
5579,4309,3364
5581,4309,3365
5582,4309,3366
5585,4309,3367
5588,4309,3368
5589,4309,3369
5590,4309,3370
5592,4309,3371
5593,4309,3372
5596,4309,3373
5597,4309,3374
5599,4309,3375
5602,4309,3376
5604,4309,3377
5605,4309,3378
5607,4309,3379
5608,4309,3380
5612,4309,3381
5613,4309,3382
5615,4309,3383
5618,4309,3384
5621,4309,3385
5623,4309,3386
5626,4309,3387
5628,4309,3388
5630,4309,3389
5630,4309,3390
5632,4309,3391
5634,4309,3392
5635,4309,3393
5637,4309,3394
5639,4309,3395
5642,4309,3396
5644,4309,3397
5645,4309,3398
5647,4309,3399
5648,4309,3400
5650,4309,3401
5652,4309,3402
5654,4309,3403
5655,4309,3404
5656,4309,3405
5658,4309,3406
5661,4309,3407
5662,4309,3408
5662,4309,3409
5664,4309,3410
5666,4309,3411
5667,4309,3412
5669,4309,3413
5671,4309,3414
5673,4309,3415
5675,4309,3416
5678,4309,3417
5679,4309,3418
5680,4309,3419
5682,4309,3420
5684,4309,3421
5686,4309,3422
5688,4309,3423
5689,4309,3424
5690,4309,3425
5692,4309,3426
5692,4309,3427
5693,4309,3428
5694,4309,3429
5695,4309,3430
5697,4309,3431
5698,4309,3432
5701,4309,3433
5702,4309,3434
5703,4309,3435
5704,4309,3436
5705,4309,3437
5707,4309,3438
5710,4309,3439
5712,4309,3440
5714,4309,3441
5716,4309,3442
5717,4309,3443
5718,4309,3444
5721,4309,3445
5722,4309,3446
5723,4309,3447
5725,4309,3448
5726,4309,3449
5727,4309,3450
5728,4309,3451
5730,4309,3452
5732,4309,3453
5735,4309,3454
5737,4309,3455
5738,4309,3456
5739,4309,3457
5740,4309,3458
5741,4309,3459
5743,4309,3460
5744,4309,3461
5746,4309,3462
5748,4309,3463
5749,4309,3464
5751,4309,3465
5754,4309,3466
5754,4309,3467
5757,4309,3468
5759,4309,3469
5760,4309,3470
5762,4309,3471
5764,4309,3472
5765,4309,3473
5767,4309,3474
5768,4309,3475
5769,4309,3476
5772,4309,3477
5774,4309,3478
5776,4309,3479
5778,4309,3480
5779,4309,3481
5781,4309,3482
5784,4309,3483
5786,4309,3484
5788,4309,3485
5789,4309,3486
5791,4309,3487
5793,4309,3488
5796,4309,3489
5798,4309,3490
5799,4309,3491
5801,4309,3492
5804,4309,3493
5805,4309,3494
5807,4309,3495
5810,4309,3496
5812,4309,3497
5815,4309,3498
5816,4309,3499
5819,4309,3500
5820,4309,3501
5822,4309,3502
5824,4309,3503
5824,4309,3504
5825,4309,3505
5828,4309,3506
5830,4309,3507
5832,4309,3508
5835,4309,3509
5836,4309,3510
5836,4309,3511
5838,4309,3512
5841,4309,3513
5845,4309,3514
5847,4309,3515
5849,4309,3516
5851,4309,3517
5852,4309,3518
5853,4309,3519
5855,4309,3520
5856,4309,3521
5858,4309,3522
5860,4309,3523
5861,4309,3524
5863,4309,3525
5866,4309,3526
5869,4309,3527
5870,4309,3528
5871,4309,3529
5872,4309,3530
5873,4309,3531
5875,4309,3532
5876,4309,3533
5876,4309,3534
5879,4309,3535
5880,4309,3536
5882,4309,3537
5883,4309,3538
5885,4309,3539
5887,4309,3540
5888,4309,3541
5889,4309,3542
5890,4309,3543
5893,4309,3544
5894,4309,3545
5896,4309,3546
5897,4309,3547
5897,4309,3548
5900,4309,3549
5902,4309,3550
5904,4309,3551
5907,4309,3552
5909,4309,3553
5910,4309,3554
5911,4309,3555
5912,4309,3556
5914,4309,3557
5915,4309,3558
5917,4309,3559
5918,4309,3560
5920,4309,3561
5922,4309,3562
5923,4309,3563
5924,4309,3564
5925,4309,3565
5928,4309,3566
5929,4309,3567
5930,4309,3568
5930,4309,3569
5932,4309,3570
5933,4309,3571
5935,4309,3572
5937,4309,3573
5940,4309,3574
5942,4309,3575
5944,4309,3576
5947,4309,3577
5949,4309,3578
5951,4309,3579
5952,4309,3580
5953,4309,3581
5956,4309,3582
5957,4309,3583
5958,4309,3584
5960,4309,3585
5961,4309,3586
5961,4309,3587
5963,4309,3588
5964,4309,3589
5967,4309,3590
5968,4309,3591
5970,4309,3592
5973,4309,3593
5975,4309,3594
5976,4309,3595
5978,4309,3596
5980,4309,3597
5981,4309,3598
5981,4309,3599
5982,4309,3600
5984,4309,3601
5986,4309,3602
5987,4309,3603
5988,4309,3604
5990,4309,3605
5992,4309,3606
5993,4309,3607
5995,4309,3608
5996,4309,3609
5999,4309,3610
6001,4309,3611
6002,4309,3612
6003,4309,3613
6004,4309,3614
6007,4309,3615
6009,4309,3616
6010,4309,3617
6011,4309,3618
6011,4309,3619
6014,4309,3620
6016,4309,3621
6018,4309,3622
6019,4309,3623
6021,4309,3624
6024,4309,3625
6026,4309,3626
6029,4309,3627
6032,4309,3628
6033,4309,3629
6035,4309,3630
6037,4309,3631
6039,4309,3632
6040,4309,3633
6041,4309,3634
6042,4309,3635
6043,4309,3636
6045,4309,3637
6046,4309,3638
6049,4309,3639
6050,4309,3640
6051,4309,3641
6053,4309,3642
6055,4309,3643
6056,4309,3644
6058,4309,3645
6061,4309,3646
6063,4309,3647
6064,4309,3648
6066,4309,3649
6069,4309,3650
6073,4309,3651
6075,4309,3652
6077,4309,3653
6079,4309,3654
6081,4309,3655
6084,4309,3656
6085,4309,3657
6086,4309,3658
6087,4309,3659
6089,4309,3660
6090,4309,3661
6091,4309,3662
6094,4309,3663
6096,4309,3664
6098,4309,3665
6100,4309,3666
6104,4309,3667
6107,4309,3668
6110,4309,3669
6112,4309,3670
6113,4309,3671
6114,4309,3672
6115,4309,3673
6117,4309,3674
6118,4309,3675
6121,4309,3676
6123,4309,3677
6125,4309,3678
6128,4309,3679
6129,4309,3680
6130,4309,3681
6132,4309,3682
6134,4309,3683
6135,4309,3684
6138,4309,3685
6139,4309,3686
6139,4309,3687
6142,4309,3688
6143,4309,3689
6146,4309,3690
6149,4309,3691
6150,4309,3692
6150,4309,3693
6152,4309,3694
6155,4309,3695
6157,4309,3696
6160,4309,3697
6162,4309,3698
6164,4309,3699
6167,4309,3700
6169,4309,3701
6172,4309,3702
6174,4309,3703
6175,4309,3704
6177,4309,3705
6178,4309,3706
6180,4309,3707
6182,4309,3708
6184,4309,3709
6186,4309,3710
6187,4309,3711
6188,4309,3712
6189,4309,3713
6191,4309,3714
6192,4309,3715
6195,4309,3716
6197,4309,3717
6200,4309,3718
6203,4309,3719
6205,4309,3720
6206,4309,3721
6209,4309,3722
6210,4309,3723
6211,4309,3724
6214,4309,3725
6215,4309,3726
6216,4309,3727
6218,4309,3728
6219,4309,3729
6220,4309,3730
6222,4309,3731
6223,4309,3732
6224,4309,3733
6226,4309,3734
6227,4309,3735
6229,4309,3736
6231,4309,3737
6233,4309,3738
6234,4309,3739
6235,4309,3740
6236,4309,3741
6237,4309,3742
6240,4309,3743
6241,4309,3744
6242,4309,3745
6244,4309,3746
6246,4309,3747
6247,4309,3748
6249,4309,3749
6252,4309,3750
6253,4309,3751
6254,4309,3752
6256,4309,3753
6259,4309,3754
6261,4309,3755
6264,4309,3756
6267,4309,3757
6269,4309,3758
6272,4309,3759
6272,4309,3760
6275,4309,3761
6276,4309,3762
6277,4309,3763
6280,4309,3764
6281,4309,3765
6284,4309,3766
6286,4309,3767
6288,4309,3768
6290,4309,3769
6291,4309,3770
6293,4309,3771
6294,4309,3772
6296,4309,3773
6298,4309,3774
6301,4309,3775
6303,4309,3776
6305,4309,3777
6308,4309,3778
6311,4309,3779
6312,4309,3780
6314,4309,3781
6317,4309,3782
6319,4309,3783
6321,4309,3784
6324,4309,3785
6326,4309,3786
6327,4309,3787
6330,4309,3788
6332,4309,3789
6333,4309,3790
6334,4309,3791
6337,4309,3792
6340,4309,3793
6342,4309,3794
6344,4309,3795
6345,4309,3796
6347,4309,3797
6349,4309,3798
6350,4309,3799
6351,4309,3800
6355,4309,3801
6356,4309,3802
6357,4309,3803
6358,4309,3804
6361,4309,3805
6361,4309,3806
6364,4309,3807
6366,4309,3808
6369,4309,3809
6371,4309,3810
6372,4309,3811
6373,4309,3812
6376,4309,3813
6377,4309,3814
6378,4309,3815
6378,4309,3816
6380,4309,3817
6381,4309,3818
6381,4309,3819
6383,4309,3820
6387,4309,3821
6389,4309,3822
6390,4309,3823
6393,4309,3824
6393,4309,3825
6397,4309,3826
6399,4309,3827
6400,4309,3828
6401,4309,3829
6404,4309,3830
6405,4309,3831
6407,4309,3832
6408,4309,3833
6408,4309,3834
6410,4309,3835
6412,4309,3836
6414,4309,3837
6415,4309,3838
6416,4309,3839
6417,4309,3840
6418,4309,3841
6421,4309,3842
6422,4309,3843
6425,4309,3844
6425,4309,3845
6426,4309,3846
6427,4309,3847
6429,4309,3848
6432,4309,3849
6435,4309,3850
6435,4309,3851
6436,4309,3852
6437,4309,3853
6438,4309,3854
6441,4309,3855
6443,4309,3856
6444,4309,3857
6445,4309,3858
6446,4309,3859
6447,4309,3860
6448,4309,3861
6448,4309,3862
6451,4309,3863
6452,4309,3864
6453,4309,3865
6454,4309,3866
6455,4309,3867
6457,4309,3868
6459,4309,3869
6460,4309,3870
6461,4309,3871
6461,4309,3872
6464,4309,3873
6465,4309,3874
6466,4309,3875
6467,4309,3876
6470,4309,3877
6472,4309,3878
6476,4309,3879
6477,4309,3880
6479,4309,3881
6481,4309,3882
6482,4309,3883
6483,4309,3884
6484,4309,3885
6486,4309,3886
6487,4309,3887
6489,4309,3888
6489,4309,3889
6490,4309,3890
6491,4309,3891
6492,4309,3892
6494,4309,3893
6495,4309,3894
6497,4309,3895
6499,4309,3896
6501,4309,3897
6504,4309,3898
6505,4309,3899
6507,4309,3900
6509,4309,3901
6510,4309,3902
6511,4309,3903
6513,4309,3904
6515,4309,3905
6516,4309,3906
6518,4309,3907
6519,4309,3908
6520,4309,3909
6522,4309,3910
6524,4309,3911
6525,4309,3912
6528,4309,3913
6528,4309,3914
6531,4309,3915
6533,4309,3916
6534,4309,3917
6537,4309,3918
6539,4309,3919
6540,4309,3920
6542,4309,3921
6543,4309,3922
6544,4309,3923
6546,4309,3924
6547,4309,3925
6550,4309,3926
6552,4309,3927
6554,4309,3928
6554,4309,3929
6557,4309,3930
6557,4309,3931
6560,4309,3932
6561,4309,3933
6563,4309,3934
6564,4309,3935
6567,4309,3936
6568,4309,3937
6569,4309,3938
6571,4309,3939
6572,4309,3940
6575,4309,3941
6577,4309,3942
6578,4309,3943
6579,4309,3944
6580,4309,3945
6581,4309,3946
6582,4309,3947
6585,4309,3948
6586,4309,3949
6590,4309,3950
6591,4309,3951
6592,4309,3952
6594,4309,3953
6596,4309,3954
6597,4309,3955
6599,4309,3956
6602,4309,3957
6604,4309,3958
6605,4309,3959
6606,4309,3960
6607,4309,3961
6608,4309,3962
6610,4309,3963
6611,4309,3964
6612,4309,3965
6613,4309,3966
6614,4309,3967
6616,4309,3968
6618,4309,3969
6620,4309,3970
6623,4309,3971
6624,4309,3972
6626,4309,3973
6629,4309,3974
6631,4309,3975
6632,4309,3976
6633,4309,3977
6635,4309,3978
6636,4309,3979
6639,4309,3980
6641,4309,3981
6642,4309,3982
6645,4309,3983
6646,4309,3984
6647,4309,3985
6649,4309,3986
6650,4309,3987
6651,4309,3988
6651,4309,3989
6653,4309,3990
6654,4309,3991
6657,4309,3992
6658,4309,3993
6661,4309,3994
6663,4309,3995
6665,4309,3996
6667,4309,3997
6669,4309,3998
6670,4309,3999
6670,4309,4000
6673,4309,4001
6675,4309,4002
6676,4309,4003
6677,4309,4004
6678,4309,4005
6681,4309,4006
6682,4309,4007
6684,4309,4008
6686,4309,4009
6686,4309,4010
6689,4309,4011
6691,4309,4012
6692,4309,4013
6692,4309,4014
6694,4309,4015
6695,4309,4016
6697,4411,4017
6698,4411,4018
6700,4411,4019
6701,4411,4020
6703,4411,4021
6703,4411,4022
6705,4411,4023
6708,4411,4024
6709,4411,4025
6712,4411,4026
6712,4411,4027
6713,4411,4028
6713,4411,4029
6715,4411,4030
6717,4411,4031
6719,4411,4032
6720,4411,4033
6722,4411,4034
6724,4411,4035
6725,4411,4036
6726,4411,4037
6728,4411,4038
6729,4411,4039
6731,4411,4040
6732,4411,4041
6734,4411,4042
6735,4411,4043
6736,4411,4044
6736,4411,4045
6737,4411,4046
6738,4411,4047
6739,4411,4048
6742,4411,4049
6743,4411,4050
6744,4411,4051
6746,4411,4052
6748,4411,4053
6750,4411,4054
6752,4411,4055
6755,4411,4056
6756,4411,4057
6757,4411,4058
6759,4411,4059
6760,4411,4060
6761,4411,4061
6762,4411,4062
6762,4411,4063
6764,4411,4064
6765,4411,4065
6767,4411,4066
6768,4411,4067
6770,4411,4068
6773,4411,4069
6774,4411,4070
6775,4411,4071
6777,4411,4072
6778,4411,4073
6780,4411,4074
6783,4411,4075
6785,4411,4076
6785,4411,4077
6786,4411,4078
6787,4411,4079
6787,4411,4080
6790,4411,4081
6794,4411,4082
6795,4411,4083
6795,4411,4084
6798,4411,4085
6799,4411,4086
6801,4411,4087
6804,4411,4088
6806,4411,4089
6807,4411,4090
6809,4411,4091
6811,4411,4092
6812,4411,4093
6814,4411,4094
6815,4411,4095
6818,4411,4096
6819,4411,4097
6821,4411,4098
6823,4411,4099
6825,4411,4100
6827,4411,4101
6829,4411,4102
6830,4411,4103
6833,4411,4104
6834,4411,4105
6834,4411,4106
6836,4411,4107
6837,4411,4108
6840,4411,4109
6841,4411,4110
6841,4411,4111
6842,4411,4112
6845,4411,4113
6846,4411,4114
6847,4411,4115
6850,4411,4116
6852,4411,4117
6854,4411,4118
6855,4411,4119
6859,4411,4120
6859,4411,4121
6862,4411,4122
6863,4411,4123
6864,4411,4124
6866,4411,4125
6869,4411,4126
6870,4411,4127
6871,4411,4128
6873,4411,4129
6875,4411,4130
6876,4411,4131
6878,4411,4132
6879,4411,4133
6881,4411,4134
6882,4411,4135
6883,4411,4136
6884,4411,4137
6885,4411,4138
6886,4411,4139
6888,4411,4140
6890,4411,4141
6891,4411,4142
6892,4411,4143
6893,4411,4144
6895,4411,4145
6897,4411,4146
6899,4411,4147
6899,4411,4148
6900,4411,4149
6901,4411,4150
6902,4411,4151
6903,4411,4152
6904,4411,4153
6905,4411,4154
6908,4411,4155
6911,4411,4156
6911,4411,4157
6913,4411,4158
6914,4411,4159
6916,4411,4160
6917,4411,4161
6920,4411,4162
6922,4411,4163
6925,4411,4164
6926,4411,4165
6928,4411,4166
6929,4411,4167
6930,4411,4168
6930,4411,4169
6933,4411,4170
6934,4411,4171
6935,4411,4172
6937,4411,4173
6938,4411,4174
6941,4411,4175
6943,4411,4176
6946,4411,4177
6948,4411,4178
6950,4411,4179
6952,4411,4180
6954,4411,4181
6956,4411,4182
6957,4411,4183
6959,4411,4184
6962,4411,4185
6962,4411,4186
6964,4411,4187
6965,4411,4188
6967,4411,4189
6969,4411,4190
6970,4411,4191
6971,4411,4192
6973,4411,4193
6974,4411,4194
6975,4411,4195
6977,4411,4196
6978,4411,4197
6979,4411,4198
6981,4411,4199
6982,4411,4200
6983,4411,4201
6984,4411,4202
6986,4411,4203
6988,4411,4204
6990,4411,4205
6992,4411,4206
6993,4411,4207
6995,4411,4208
6998,4411,4209
6999,4411,4210
7001,4411,4211
7001,4411,4212
7003,4411,4213
7005,4411,4214
7007,4411,4215
7008,4411,4216
7010,4411,4217
7011,4411,4218
7014,4411,4219
7016,4411,4220
7017,4411,4221
7019,4411,4222
7020,4411,4223
7022,4411,4224
7025,4411,4225
7026,4411,4226
7027,4411,4227
7030,4411,4228
7031,4411,4229
7033,4411,4230
7034,4411,4231
7036,4411,4232
7038,4411,4233
7038,4411,4234
7040,4411,4235
7040,4411,4236
7042,4411,4237
7043,4411,4238
7044,4411,4239
7045,4411,4240
7046,4411,4241
7048,4411,4242
7049,4411,4243
7050,4411,4244
7051,4411,4245
7052,4411,4246
7054,4411,4247
7055,4411,4248
7056,4411,4249
7058,4411,4250
7061,4411,4251
7062,4411,4252
7063,4411,4253
7064,4411,4254
7066,4411,4255
7067,4411,4256
7068,4411,4257
7069,4411,4258
7071,4411,4259
7074,4411,4260
7076,4411,4261
7078,4411,4262
7081,4411,4263
7083,4411,4264
7086,4411,4265
7088,4411,4266
7089,4411,4267
7090,4411,4268
7091,4411,4269
7092,4411,4270
7093,4411,4271
7096,4411,4272
7097,4411,4273
7099,4411,4274
7100,4411,4275
7101,4411,4276
7102,4411,4277
7103,4411,4278
7105,4411,4279
7107,4411,4280
7109,4411,4281
7110,4411,4282
7111,4411,4283
7114,4411,4284
7115,4411,4285
7116,4411,4286
7119,4411,4287
7121,4411,4288
7122,4411,4289
7124,4411,4290
7126,4411,4291
7128,4411,4292
7129,4411,4293
7130,4411,4294
7133,4411,4295
7134,4411,4296
7135,4411,4297
7137,4411,4298
7138,4411,4299
7139,4411,4300
7140,4411,4301
7141,4411,4302
7142,4411,4303
7144,4411,4304
7145,4411,4305
7146,4411,4306
7147,4411,4307
7149,4411,4308
7152,4411,4309
7155,4411,4310
7157,4411,4311
7160,4411,4312
7163,4411,4313
7166,4411,4314
7167,4411,4315
7170,4411,4316
7171,4411,4317
7174,4411,4318
7175,4411,4319
7177,4411,4320
7179,4411,4321
7181,4411,4322
7183,4411,4323
7184,4411,4324
7186,4411,4325
7188,4411,4326
7189,4411,4327
7190,4411,4328
7190,4411,4329
7192,4411,4330
7194,4411,4331
7197,4411,4332
7200,4411,4333
